,0,1,2,3
ff2airship.mid,44.44440000000049,C,major,162
luf2confront.mid,143.11908000000025,F,minor,109
sb-mountain_town.mid,123.10500000000907,C#,minor,250
beavis_butthead_bg5.mid,110.54155612500146,B,minor,165
F-Zero_-_Big_Blue.mid,122.18169600000061,C#,major,110
SNES_Princess_Minerva_Staff_Roll.mid,195.668479999996,G,minor,157
138189-SNES_BL_BNS.mid,32.03749999999991,B-,major,160
biker_mice_from_mars.mid,182.63436599999793,A,minor,175
monkeycave_2.mid,50.52774993749985,B-,major,152
FF6-_Overworld_Theme.mid,321.0,B,major,80
MMXSparkMandrillTechno.mid,46.499976750000656,E-,minor,170
FFVISpinachAS.mid,122.28681044166755,A,major,98
FE4_-_City_of_Isaac.mid,40.42759434999996,C,minor,106
BL_jppb3_pennanthappyend.mid,144.16371200000387,A-,major,146
smyi_10.mid,118.52935249999918,C,minor,170
agustria.mid,65.48119999999984,B-,minor,120
Bf2_kuji.mid,123.5820359999986,A,major,120
ctBoss_Battle_1.mid,69.72635459999967,F,minor,178
SoE-_Great_Pyramid.mid,228.15740800000756,F#,minor,152
SailorMoonSSF_Staffroll.mid,139.9999999999996,C,major,120
CB_CVIVBoss2.mid,48.979519999999624,G,major,98
smrpgmoleville.mid,164.4947916666669,C,major,120
ss6blast.mid,106.65961556249835,E,major,90
EB_Power_Up.mid,74.25633599999982,G,major,78
DQ2R_Lonely_Youth.mid,679.1801368833335,D,minor,113
TN_-_Perel.mid,73.1429119999998,F#,major,104
ctmagus4.mid,178.4921875,A,minor,80
Wolftown.mid,90.99448994166636,E-,major,89
EBopen2.mid,75.03128807031239,E,minor,355
Dkc2hntd.mid,127.32209160416525,G,minor,303
esper2.mid,163.25572024999911,E-,minor,64
SMRPG_-_Beware_the_Forests_Mushrooms_-Remix-.mid,189.47339999999932,F#,minor,95
MMXOcto-2.mid,97.17787199999677,B-,minor,163
SD3Boss.mid,195.48348000000271,C,major,124
RainbowRoad.mid,102.39999999999883,F,major,150
lufia1_bt2.mid,133.83723958333357,A,minor,240
Phalanx-Ending_BGM.mid,134.3625000000001,D,minor,120
FF5_musica.mid,96.26465775001364,F,major,170
mmx306.mid,33.024000000000015,F#,minor,195
Pilotwings_tryagain_zb.mid,47.08579199999998,G,minor,122
Hill_of_Destiny.mid,109.47656249999994,G,major,160
White_Land_II.mid,98.80877412498859,D,minor,170
snesArkPrologue.mid,37.434773250000035,C,minor,115
Zelda3_Dungeon_Theme_v2.mid,114.85702799999811,D,minor,140
Super_Castlevania_4_-_The_Library.mid,193.55001910416928,B,minor,100
FFMQFireburg-SC8850.mid,163.7314080000019,B,minor,107
Illusion(a).mid,141.5000000000001,D,major,120
ff310.mid,70.18632199999963,F#,minor,90
Bad_Nopino_Goblins.mid,43.199999999999974,F,major,125
Take_the_Gold_and_Run_night.mid,87.87166413540915,A,minor,109
MegamanX_Kuwanger.mid,195.61666666666338,E,minor,150
FF5_day.mid,54.282231433333266,B-,major,75
T_RomancingSaGa_BattleTheme2.mid,120.70194895416745,A,minor,167
MM7_Junk.mid,124.21609200000553,E,minor,185
Actraiser_title.mid,54.219999999999146,C,minor,250
smstg2a.mid,64.7604166666673,C,major,120
ctenhasa.mid,173.80339762501208,F#,minor,105
SMAS-Kingdom.mid,99.31027200000152,C,major,116
B1L_sbm2_battle2.mid,164.30752800000425,F#,minor,130
tayoshi.mid,59.78565450000044,C,major,140
fls2_attack.mid,46.89795532083332,G,major,240
Rachel.mid,234.77852327083534,G,minor,184
bubw5th.mid,37.32635156249993,G#,minor,180
ao1_blaze.mid,84.27696263333264,C,minor,120
Level3-2Win.mid,181.1937499999993,F#,major,100
Bio_Metal_Japanese_Ver-Continue.mid,60.75625,G,minor,120
smw_zb_maro_n_princess.mid,35.767244834374985,D,major,94
Boss_Fight_2.mid,57.79405600000067,G,major,136
rs1_emerald.mid,89.37343753124864,D,minor,120
ter17.mid,53.620320000000156,F,major,107
HookWaterfalls.mid,93.10338000000145,G,major,116
M7Ending.mid,116.57131199999849,B,major,140
Mninja-Mole.mid,63.445949135416924,A-,major,151
SailorMoonSSF_int.mid,66.48373799999997,C,minor,310
Star.mid,42.74995724999997,A,minor,140
YS_High_Scores.mid,98.46143999999954,F,major,117
Title-Screen.mid,76.79999999999922,B,minor,100
Maridia1.mid,168.49298500000236,E-,major,73
Top_Gear.mid,95.40352000000225,C,minor,161
TOPMintXGByCryogen.mid,106.90918000000049,F,minor,109
CTdemobattle.mid,130.25,B,minor,160
CBNocturne.mid,69.81811200000034,C,minor,110
grmusic1.mid,282.29324120625057,C,minor,170
luf2village.mid,133.63632800000008,C,minor,88
gravity_beetle.mid,111.88271618750204,C,minor,159
FFMQForest.mid,206.11696000000254,B-,minor,85
sbunderground.mid,192.3807600000006,G,major,126
FF5_lena.mid,91.13136860416668,D,minor,78
B1L_smk_character.mid,45.17644799999988,C,major,85
SoE-_Tinker_Tinderbox.mid,118.20890400000069,C,minor,134
Happy.mid,130.87916666666726,D,minor,120
The_Dark_World_Theme.mid,177.39105600000207,C,major,138
Sgg6.mid,107.69059743749939,E,minor,156
BL_arc_darkcastlebintel.mid,139.39271774999827,B-,major,105
ff5waltz.mid,119.32170930000112,B-,major,115
LA-BackgroundStory.mid,61.19999999999337,F#,minor,100
ks_SS6_intercept-XG.mid,258.722847999997,D,minor,141
mk2_zb_title_story.mid,65.03326429166692,C#,minor,140
EarthBound.mid,148.9499999999999,C,major,100
lb3_town1.mid,189.39416666667196,C,major,120
lotr.mid,117.57513600000004,E-,minor,104
SailorMoonR_sold.mid,227.03181900002113,D,minor,138
BL_fls_boss.mid,111.32506000000092,D,major,166
DKC_-_Bad_Boss_Boogie.mid,138.09999999999638,F,major,150
ff_4jazzchocobo.mid,168.54687500000006,D,minor,120
EB-Everdred.mid,121.66021919999908,F#,minor,106
FF5_MyHome.mid,219.42860799998996,E,minor,122
LAL_-_Kung_Fu_Chapter_-_Inheritance_-_Cry-A-Live.mid,42.33243945416711,E-,minor,90
top_treant.mid,209.03227199999554,D,minor,123
KSS_Grape_Garden.mid,87.41249999999988,C,major,150
FF6_Locke's_Theme.mid,109.20374107500156,G,minor,140
shade.mid,86.80347999999798,B-,minor,102
mm7intro.mid,57.60000000000019,B,minor,200
smas47.mid,75.99999050000014,C,major,52
corridorsoftime.mid,166.01832016666805,B,minor,109
BossStage3.mid,132.91813631250224,E,major,130
Unsqfbas.mid,130.1694720000015,D,major,177
ebthreed2.mid,95.51006400000044,D,major,98
T_AVGFighter_Intro.mid,43.49999999999994,A,minor,160
SD3retu.mid,212.77309999999935,D,major,80
ZeroSacrifice.mid,317.81786400001346,F#,major,165
rmfcold.mid,127.28112271874726,C#,minor,140
FF5_a01.mid,154.28198857500018,G,minor,140
sd3-swivel.mid,100.79999999999892,G,major,250
CloudMan1.mid,322.0071555000001,G,minor,160
SBomb4-Credits.mid,93.19999999999796,D,minor,150
Chrono_Trigger_-_To_Far_Away_Times.mid,313.915104166674,F#,major,100
sbfalls.mid,113.05767599999773,C#,minor,121
DKC1-BonusRoomBlitz.mid,84.3522966000006,C,minor,105
Ganon.mid,34.34166666666663,G,major,120
ffmqfnl.mid,157.70966371874874,G#,minor,140
FFMQTemple-SC8850.mid,291.0,D,major,80
bof2nigm.mid,35.94771333333342,C,minor,101
ff5dancer.mid,34.00542685000001,E,major,120
ys4field.mid,115.19999999999851,A,minor,150
SBomb2-Battle2.mid,164.30752800000482,E,major,130
SUPERSWIV_Level_4.mid,137.14271999999818,A-,major,140
OgreBattle_Walls.mid,267.9019710416703,G,major,129
SuperSoccerFrance.mid,60.00009600000134,F,major,207
Dracula31.mid,120.09963422916853,D,major,144
MC_Thanatos_Battle_Intro.mid,49.09089600000045,D,minor,88
rs1_heartful.mid,153.66054346875114,E,minor,120
Invitation.mid,81.39128400000034,G,minor,115
SFA2CharSelect.mid,107.5000859999987,B,minor,143
rudora_no_hihou_japan_-_the_spirit_chaser.mid,110.32258800000152,F,minor,123
SMAS_Boss.mid,115.19999999999773,E-,minor,150
MMX_-_Storm_Eagle_-Remix-.mid,133.33320000000094,B,minor,90
New_Junk_City_(Jazz_Mix).mid,120.01041666666592,A,minor,120
falcon.mid,168.3867600000049,A,minor,124
SBomb2-Stage4.mid,189.4383980000005,D,major,177
Champion.mid,70.65978479583386,B,major,112
csrrails.mid,119.69758862500107,A,minor,123
FF5_theme.mid,146.38300799999638,G,minor,140
ryoga.mid,53.99270833333333,D,minor,120
WAFTT.mid,172.46795900000066,D,major,143
Dhalsim.mid,76.79999999999998,A-,major,150
tmnt400.mid,44.72722800000044,D,major,165
BL_sv4_valhalla.mid,143.99999999999616,A,minor,150
undertak.mid,124.29190954166481,E,minor,98
FIELD.mid,94.87342514583327,D,major,163
bloody_tears.mid,194.48261599998906,C#,minor,116
mm7forte2.mid,81.81336515625101,E,minor,132
Level_1_2.mid,206.3223354999999,F,major,130
hbk.mid,131.171875,F,major,128
smrpgnimbus.mid,195.80268881250288,B-,major,130
Clock_Tower.mid,51.53333333333381,D,major,150
MMX-_Megaman_&_Zero.mid,93.52471641666561,B,minor,136
luf1battle.mid,107.75503199999743,G#,minor,150
CTOceanPalace.mid,157.50000000001302,F,major,160
setzer2.mid,98.88230350000161,C,major,85
wntfrgt.mid,58.592534000000164,F,major,135
Zelda_III_-_Dark_World.mid,174.85696799999977,G,minor,140
29_What.mid,32.61239325000002,D,major,177
YS_Pipe_Island.mid,76.54628007291757,D,major,116
Halberd_Demise.mid,44.050652000000085,B,minor,78
DBZSB2Trunks.mid,57.137839687500154,A,minor,126
Title_Screen546.mid,75.18130125000124,D,major,125
Super_Mario_World_Map_2_Theme.mid,834.7858396561886,A,minor,106
WINDIWAR.mid,185.1943729999999,F,major,40
Use_Your_Head.mid,62.60867999999996,D,minor,115
ctschal1.mid,161.34139349999361,B-,minor,82
dk_zb_frenzy.mid,115.05160200000141,G,minor,96
ff320.mid,52.487288000000206,E,minor,105
7thsaga_cave.mid,194.63400000000252,A,major,120
Drakkhen-EarthDay.mid,71.47999999999942,C,major,125
bombermanbattlehysterical.mid,138.94733599999583,E-,major,38
arcana_bt.mid,81.1890625,G#,minor,120
ghouls01.mid,75.21007000000003,A,minor,180
livealive-victoryroad.mid,160.0,E,minor,120
Samus_Goes_Shopping_In_Winlan_dw.mid,105.41656200000047,G#,minor,240
DKC2-_Haunted.mid,187.7920200000019,G,minor,154
Quagmire.mid,198.54525600000179,B-,major,220
SOEHorace-SC8850.mid,184.42878899583337,G,minor,125
lb3_bbt1.mid,111.58949656250202,A,minor,240
tnfortun.mid,149.33318400000053,B-,minor,180
Fillmore.mid,143.9999999999999,C,minor,120
dark.mid,160.41660250000092,D,major,72
jpr-falcon2k.mid,212.30748000000577,A,minor,130
cxstage1.mid,101.54725594166617,D,minor,126
yokozuna.mid,55.714256000000034,A,minor,112
fourside_swing.mid,83.94537059999942,D,major,220
sd333.mid,101.57400000000031,G,minor,175
FF5_cleft.mid,126.956343999999,B-,major,138
WPJ_-_House.mid,109.06000000000216,E,minor,25
SMASMB1_Bowser.mid,45.43193683333384,C,major,68
BOFDROGN.mid,49.090896000000164,A,minor,88
ninja_warriors_-_boss_2.mid,78.0,G,minor,160
sbtowermagridd.mid,152.00000000000009,C,minor,120
StingChameleon1.mid,33.88233600000008,B,minor,170
Battle1-2.mid,123.00000000000038,B-,minor,120
SNES_Metal_Max_Returns_Minchi.mid,116.81806499999921,G,minor,132
MMX2Ocean.mid,91.79374999999756,B,minor,100
SBonk_Voice.mid,171.20991999999464,A-,major,157
sigma_2.mid,31.994791666666668,F#,major,120
Smwend.mid,253.9058725333317,C,major,132
sf2LasVegas.mid,56.74353299999956,D,minor,117
dw5_salabonacottage.mid,95.94583333333307,F,minor,75
HM_-_Maria's_Song.mid,105.96361599999994,B-,major,88
SuperSoccerOptions.mid,74.23458499999931,F,major,196
ter02.mid,66.81046266666715,B,major,134
ostrich2.mid,87.52936799999667,G,minor,170
MaverickSelect.mid,46.26437681249987,E-,major,130
mushroom.mid,128.69190333333285,C,major,94
Ken.mid,78.18750000000001,F,minor,160
Unsqfbos.mid,117.07328000000099,G,minor,163
DKC3cavern_v2.mid,167.25963541666667,F,major,100
a88canyonGM.mid,102.99997424999019,F#,minor,145
forest.mid,198.62054400000272,F,major,116
Gwversus.mid,108.33322500000148,E,major,180
FF5_ExdeathBattle.mid,264.75000000002643,F#,minor,80
ctscharr.mid,186.2375180000014,B,minor,105
u6menu-arrangement.mid,100.0855577520826,G,minor,235
som-fondmem.mid,97.0030687499994,C,major,151
SNES_Toki_Memo_Yuko2.mid,153.08966399999926,C,major,150
music_1f.mid,50.43482800000005,G,minor,137
ff3over3.mid,225.2898719999997,B,major,155
MushroomWay.mid,117.7726095000011,B-,major,220
MMX3_Stage_Select_2-KM.mid,39.199999999999775,A,major,75
SMASMB3Wrl1Map.mid,60.624909062499974,A,minor,95
smwjazz.mid,35.672096613281305,F,major,164
DV_-_Mysterious_Cave.mid,53.33124724583286,F,minor,116
ctboss2.mid,81.00006750000031,G,minor,109
ter06.mid,98.01892854166681,B,minor,124
MQ_Dark_King_PSR.mid,120.54593384166934,G,minor,108
SD3roll.mid,200.24147764582833,A,minor,163
TN_-_Shop.mid,80.64000000000063,C,major,125
cyber_l1.mid,142.08000000000231,B-,major,125
B1L_kd3_friends2.mid,69.81811200000013,E,minor,110
z3lightw.mid,77.64697600000116,B-,major,136
SNES_Toki_Memo_Zoo.mid,130.16934400000068,E-,major,118
MegaManX3-VoltCatfish.mid,142.78694950000104,B-,minor,182
overture.mid,173.33315999999934,A,minor,90
contra_3.mid,231.00774124479068,D,major,145
Zelda3_Credits_Theme.mid,241.10240424999833,C,major,132
smw_zb_volcano.mid,89.3022720000002,C#,major,86
z3dungeon1.mid,111.86576019999991,F#,minor,132
IdiotFF3Airship.mid,208.48463999999683,A,minor,99
CBGiygasint.mid,54.0,D,minor,120
rudora_dance_with_the_zombie.mid,54.45833333333332,D,minor,120
dkc3_bear.mid,44.738128791666476,C,minor,104
SimCity_City.mid,118.28559599999832,E,minor,140
Trad-Rough.mid,156.80000000000175,F,major,150
STSchala.mid,146.9998529999974,B-,minor,90
SBomb3-Ending.mid,50.877916000000226,B,minor,112
Serpant_Trench(Enhanced).mid,118.53834300000133,C#,major,130
sd312.mid,87.98958333333337,B,minor,120
TN_-_Yomi.mid,54.93342399999963,D,minor,122
unsquadron-boss2.mid,63.82453650000047,G,major,120
luf2iris.mid,128.82339200000195,A,minor,136
LRnHDanceWithZombies.mid,96.49999999999994,D,minor,120
sigma_1.mid,32.64479166666677,F,minor,120
Z3Forest.mid,70.0302734375,C,major,128
figaro2.mid,148.55066839583307,F#,minor,170
Super_Bomberman_2_Big_Boss.mid,159.08207657291607,G,minor,175
rudora_spirit_chaser.mid,120.99154799999849,F,minor,121
ToP_Freeze-kill.mid,386.0442877187524,A,minor,131
"SQUARE,_the_Wedding_Music_King.mid",136.1202882187501,B-,major,125
sd305.mid,100.70399999999938,G,minor,108
ff2town.mid,71.10332395833369,A,major,81
Lemmings_2_-_Menus.mid,215.04000000000516,D,major,125
13-RobotMuseum.mid,89.14276799999944,B,major,140
IntroductionStage.mid,86.66658000000551,C,minor,180
cv5stg7c.mid,90.32957999999901,B,minor,91
Theme_of_Simon-KKC.mid,201.31892112500574,C,minor,126
luf1parting.mid,219.0,C,major,80
ff346.mid,72.9265599999997,G,major,115
simmg1_2.mid,136.5816780000011,C,major,176
ff326.mid,52.15164799999945,D,minor,170
FFIIIprelude.mid,155.9921875,C,major,80
t_ogre05.mid,91.2341529999999,B,minor,120
T_PC98VariableGeo_Intro.mid,93.16657349999835,A,minor,180
smas39.mid,31.043327999999857,C,major,92
Actraiser_Bloodpool.mid,153.56250000000105,F#,major,160
YS_Mushroom_Land.mid,88.6104883124998,D,major,130
BigBlue.mid,136.28793599999716,E-,minor,216
zb_drmario_fever2.mid,302.4212879999976,D,major,141
Camp.mid,36.14526520416666,C,minor,104
ToroiaDeChocobo.mid,285.9469158498974,G,major,170
MMX2_-_Flame_Stag.mid,117.47350799999971,B,minor,95
superpipehouse.mid,192.0011280937509,E,major,155
BTDD_Title_Screen.mid,160.0033333333335,B-,minor,150
GokujyoParodius_Pentarou.mid,41.4375,E,major,160
Bof2end.mid,497.1593939999992,G,major,120
DV_-_Strange_Illness.mid,62.52499999999965,C,minor,100
7thsaga_bt1.mid,155.5236559999897,E,major,120
GokujyoParodius_StageSecret.mid,74.00000000000001,F#,major,120
Smkbattl.mid,55.225000000001174,A,major,200
Cold_Guy.mid,188.78552549999938,G,minor,140
DragonsLair-Outside.mid,150.06892799999994,A,minor,108
Ravines4.mid,140.59960687499637,A,minor,99
luf1sea.mid,70.71424800000051,C,major,112
FireEmblem3EncounterTheme2.mid,98.36299687500127,D,minor,210
tnegreen.mid,349.09081600000576,F,major,88
fz-silence.mid,82.79801449166631,B,major,150
SRFXCity.mid,93.20383999999633,A,minor,103
ff4airship.mid,93.0,G,major,160
FF6BATT_changed.mid,134.76439641667378,A,minor,76
PushOver-Level6-1.mid,402.85692800001146,E-,major,112
Toxic_Seahorse.mid,85.49991449999872,E-,minor,180
ebnesshouse.mid,98.99999999999997,C,major,80
tmnt423.mid,51.130421999999925,C,minor,115
Game_Over.mid,120.00260416666679,D,minor,120
EvoOcean_(hydro_mix).mid,83.47808000000278,F,major,161
Thg_2-11.mid,144.51606400000077,D,major,93
Gradius_3_Level_intro.mid,57.25,E-,major,120
Demon_Crest-Stage1_BGM.mid,131.5124999999994,F,major,120
black_omen_a.mid,165.78160900000074,G,major,133
CB_Royaltactics2.mid,76.96711736666676,C,major,137
Yiboss2.mid,151.62927393749476,G,minor,120
XHunterTheme.mid,59.07205631249983,A-,major,130
Third_Floor.mid,214.80000000000211,D,minor,120
cthomesw.mid,66.28564799999997,C,major,210
rh_bftw.mid,78.33984414583145,A,minor,240
arcana_ice1.mid,134.81071786249632,G#,minor,120
FF6-Battle_Theme_V2.mid,110.11759199999769,F,major,170
Land.mid,148.6452480000057,A,minor,154
ctbdfix.mid,92.35477595833548,G,minor,120
Chrono3.mid,139.9954823666669,E-,minor,107
FF5_Unknown.mid,192.44425199998847,F#,major,135
SBomb1-Stage4.mid,95.99990400000138,C,major,130
ffmqbatl.mid,124.72212150000016,G,major,162
Ending01.mid,57.59999999999984,C#,major,150
Simpsons.mid,45.604556932291516,G,major,167
simcitct.mid,129.70574400000527,E,minor,136
spklevl2.mid,144.0177083333332,F,minor,120
yoshi-boss.mid,192.00148210547027,C,minor,140
Kaictd2.mid,339.0000000000021,G,major,80
BL_agogo_pilot.mid,51.30738800000054,G,minor,141
YS_Dark_Sea.mid,89.9951171875,G,major,128
SMAS-CTokyo.mid,95.9999999999999,D,minor,100
Zealv1.15.mid,104.72716799999999,B,minor,110
eb_snowhouse.mid,132.93100124999884,G,major,87
Super_Metroid_-_Ridley_Theme_Remix_V1_1.mid,256.2499999999966,A-,major,120
demons_crest_intro.mid,128.00000000000003,G,minor,120
FF5_townx.mid,121.52558537499999,C,major,30
SMAS-Academy.mid,114.28559999999602,E,major,126
FF6_-_Techno_de_chocobo.mid,91.16273600000105,G,major,129
YS_Grass_Land.mid,109.90057088541545,C,major,107
Zenkusa_-_Earthbound_Onett_seq_arranged.mid,182.31091800832394,A,minor,103
t_ogre02.mid,154.14606400000102,A-,major,123
Chrono_XG_Battle_Methodical.mid,113.1382797187493,G,major,140
Ken2.mid,64.89270833333373,F,minor,120
World_Map_(Arranged).mid,294.6206160000077,A,minor,145
CV4-_Theme_of_Simon.mid,283.9999999999993,G,minor,120
Final_Fantasy_Mystic_Quest_-_Overworld_(MWS_v1.1).mid,57.27609458333368,C#,minor,134
SBomb2-Stage5.mid,265.94567999998657,D,minor,148
ctbelthasar.mid,208.57122000000314,F,minor,105
DKC_-_Aquatic_Ambience.mid,180.0,E,minor,80
IntoHighway.mid,86.82977428124995,C,minor,180
maridia1XG.mid,157.495833333333,E-,major,80
mwbattle.mid,113.83270499999917,F#,minor,272
PLOK_Boss.mid,207.26348399999483,E-,major,110
Sommatango.mid,133.26062223958243,E-,minor,216
bofwinla.mid,65.21050653124979,F#,major,92
Ninja_Warriors_Again-Introduction_Part2.mid,32.21458333333335,E,major,120
Zelda3_Dark_Woods_Xg.mid,103.36856489999973,F,minor,137
simcity.mid,56.3636419999999,C,major,65
zelda_cave.mid,120.45000000000773,C#,major,250
tmnt411.mid,45.239999999999476,G,major,80
Mmxtiger.mid,111.99393562500137,C,minor,105
TheJigsawPuzzle.mid,275.8500000000095,A,major,100
Superstar_Game_Select.mid,56.888831999999965,E,minor,135
Patlabor_Tr15.mid,62.01875000000016,B,minor,120
froggietheme.mid,95.91666666666619,G#,minor,120
DKC_RMX_V1.1_(Mine_LVL).mid,112.79999999999919,D,minor,100
marle.mid,208.87109375,E-,major,160
rs2_kujinshi.mid,97.20703125000078,G#,minor,240
coinheaven_blue.mid,31.99302356249996,F,minor,120
Tower.mid,144.3709959999997,B-,major,128
Highwaystar.mid,371.24209002916393,D,minor,170
terrafnk.mid,165.9999999999983,B,major,120
rs1_op.mid,106.24989574999996,B,major,120
Silence.mid,108.38284774999958,B,major,155
Battlev11.mid,151.99583333333027,D,minor,150
Pilotwings_youwin_zb.mid,49.74423599999927,F,minor,170
ballad2.mid,226.9088640000032,E,minor,165
ctmagus.mid,155.20833333333448,E,minor,80
ffmqaqua.mid,216.0,D,major,80
SuperBonk_Heart.mid,186.45647512500284,D,major,115
EpochsEnd.mid,93.99817139583445,B,minor,132
Cavejazz.mid,108.46143000000149,A,minor,130
SMAS-Ending.mid,94.54536000000114,F#,minor,132
ctfield2.mid,66.28564799999988,C,major,210
do1_underworld.mid,132.81200000000229,F,minor,120
GokujyoParodius_Stage7.mid,110.87826749999724,E,minor,148
ct_chrono1.mid,148.15369800000076,D,major,120
alad09.mid,129.4381690000018,D,minor,208
Burner_Guy.mid,205.1999999999927,C,major,150
FF6SHA.mid,119.99987999999767,E,major,81
mmx3intro.mid,82.58598434166666,G,minor,93
FF6_-_Dark_World.mid,175.3331580000118,G,minor,135
dearfrnd.mid,331.63648800000107,A,major,82
solitary.mid,189.485092000003,D,major,136
RPGMaker-Overworld.mid,102.59999999999935,A,minor,150
LWAR-TriFusion_v1_1.mid,82.28563199999955,C,minor,140
Triforce.mid,43.8875000000022,C,major,120
BoF-_Battle_Theme_A.mid,117.27269600000147,A,minor,176
ff5castle2.mid,117.10247990000035,B-,minor,82
MegaManX3_TunnelRhino.mid,159.7500000000017,C,minor,120
HM_-_Waltz.mid,48.25,F,major,120
Dwarf-Desert.mid,61.994791666666664,D,major,120
NBAJamRK3Kv2.mid,81.66666666666758,E,major,120
BlueStone_DarkMagicantSW.mid,45.54162112500024,D,major,90
campbell.mid,70.67481600000033,C#,major,163
stetris3_tetoroika.mid,126.12676595833722,A,minor,137
